image_name,detected_fruits_for_disease,avg_composite_disease_index,max_composite_disease_index,median_composite_disease_index,low_disease_fruits,mild_disease_fruits,moderate_disease_fruits,high_disease_fruits,avg_dark_spot_pct,avg_brown_lesion_pct,avg_black_patch_pct,avg_yellow_discoloration_pct,avg_edge_texture_score,moderate_or_high_disease_fruits,moderate_or_high_disease_pct,high_disease_pct,disease_loss_factor,disease_loss_pct
-163-_jpg.rf.22ac48b6452f834eecfaa128360abe24.jpg,17,83.9159952702429,91.8,89.05244755244755,0,0,1,16,57.477868951245675,26.213522249308593,34.90695246436645,35.58952293224989,8.302688616204119,17,100.0,94.11764705882352,0.4,40.0
-164-_jpg.rf.f2d1240587fb725fee876852a33da189.jpg,2,94.81867537393853,94.83014354066985,94.81867537393853,0,0,0,2,51.86094228199491,36.0860741123899,18.663640314956105,60.34471672629567,12.046688434846327,2,100.0,100.0,0.4,40.0
-165-_jpg.rf.efa40e7fda6bf8b6e5127e6e1eb6ca2e.jpg,12,83.54611189745589,88.6734693877551,87.73102704706548,0,0,1,11,67.37313046035737,34.58253947622196,36.50407276292409,21.72464135134626,3.797664855884326,12,100.0,91.66666666666666,0.4,40.0
-166-_jpg.rf.e4b24b9f74608a014d8c54ee4e75ea97.jpg,8,82.2910852528792,88.53349875930522,86.42980110596721,0,0,0,8,66.5654857122135,36.92694525470013,33.768208007606106,26.017908299672253,3.4296303894715265,8,100.0,100.0,0.4,40.0
-167-_jpg.rf.3dfb4b8e550a548fadec73141a662c40.jpg,3,84.00317964687866,88.02808988764045,88.00165107319758,0,0,0,3,89.9696356112416,38.64081183043635,54.412726537653015,22.338597978456136,4.0325084358736385,3,100.0,100.0,0.4,40.0
-168-_jpg.rf.c72837201e99e36360947f2d17a30cc8.jpg,4,80.86393410933813,82.29131355932202,82.29118523494556,0,0,0,4,86.75892584085366,38.12537224406293,57.31098598658912,7.731255944694169,2.7657660744348784,4,100.0,100.0,0.4,40.0
-169-_jpg.rf.3c3b2c35d41182c12df2cd93f99076c8.jpg,14,66.58261230120426,84.91593180482069,67.25292638044931,0,0,6,8,67.9303498127417,10.070254128482699,60.57724154105046,7.838758716321735,4.8282280467919,14,100.0,57.14285714285714,0.4,40.0
-17-_jpg.rf.6cda4b4f6df267eff0a1440d2e967623.jpg,1,88.35528120713306,88.35528120713306,88.35528120713306,0,0,0,1,94.77366255144032,63.95061728395062,36.04938271604938,16.762688614540465,7.4348422496570645,1,100.0,100.0,0.4,40.0
-170-_jpg.rf.8d1617b5bc141191cca19ae5d84ff860.jpg,8,64.25430908020626,88.65986394557824,60.3285228669627,0,0,3,5,61.03839233314433,6.486034473857583,56.692118315974376,12.129923421949048,3.487024072449106,8,100.0,62.5,0.4,40.0
-171-_jpg.rf.0f0b2abc4471fbdeb01955b4c7161a9d.jpg,13,74.41372409352996,91.78494623655914,71.96212121212122,0,0,3,10,43.41922778428288,10.287251333328463,34.15614042742662,31.147309102857427,7.452035222132902,13,100.0,76.92307692307693,0.4,40.0
